source,target,weight,neuropil,nt_type
720575941402032240,720575941645403000,11,VNC_WTct_R,
720575941402059632,720575941547394081,11,VNC_IntTct_L,
720575941402059632,720575941655597785,13,VNC_IntTct_R,
720575941404452720,720575941534583786,46,VNC_WTct_L,
720575941404724848,720575941521196211,11,VNC_WTct_L,
720575941404724848,720575941624155644,22,VNC_WTct_L,
720575941404758384,720575941513173763,12,VNC_HTct_R,
720575941405666351,720575941629172716,14,VNC_WTct_R,
720575941405813295,720575941463144336,12,VNC_WTct_R,
720575941405813295,720575941479034563,20,VNC_WTct_R,
720575941405813295,720575941533190337,15,VNC_WTct_R,
720575941405813295,720575941596050112,11,VNC_WTct_R,
720575941407101614,720575941513173763,20,VNC_HTct_R,
720575941407101614,720575941513173763,17,VNC_IntTct_R,
720575941407101614,720575941513173763,12,VNC_WTct_R,
720575941407101614,720575941549822781,10,VNC_WTct_R,
720575941407101614,720575941655597785,19,VNC_IntTct_R,
720575941407101614,720575941655597785,14,VNC_WTct_R,
720575941407795118,720575941463144336,18,VNC_WTct_L,
720575941407795118,720575941463144336,31,VNC_WTct_R,
720575941407795118,720575941472734048,19,VNC_WTct_R,
720575941407795118,720575941479034563,41,VNC_WTct_R,
720575941407795118,720575941507955269,31,VNC_WTct_L,
720575941407795118,720575941507955269,16,VNC_WTct_R,
720575941407795118,720575941507955269,14,VNC_unassigned_R,
720575941407795118,720575941519783640,42,VNC_WTct_L,
720575941407795118,720575941530190027,11,VNC_WTct_R,
720575941407795118,720575941533190337,33,VNC_WTct_R,
720575941407795118,720575941534583786,29,VNC_WTct_L,
720575941407795118,720575941560383347,10,VNC_WTct_L,
720575941407795118,720575941565105206,15,VNC_WTct_L,
720575941407795118,720575941566847847,20,VNC_WTct_L,
720575941407795118,720575941583644382,30,VNC_WTct_R,
720575941407795118,720575941596050112,39,VNC_WTct_R,
720575941407795118,720575941597489344,16,VNC_WTct_R,
720575941407795118,720575941603635190,16,VNC_WTct_R,
720575941407795118,720575941640465439,28,VNC_WTct_L,
720575941407795118,720575941640465439,10,VNC_WTct_R,
720575941407795118,720575941645403000,35,VNC_WTct_L,
720575941408464299,720575941547394081,25,VNC_WTct_L,
720575941408481195,720575941547394081,11,VNC_LTct_L,
720575941408509867,720575941463144336,20,VNC_WTct_L,
720575941408509867,720575941463144336,24,VNC_WTct_R,
720575941408509867,720575941479034563,16,VNC_WTct_R,
720575941408509867,720575941507955269,27,VNC_WTct_L,
720575941408509867,720575941507955269,17,VNC_WTct_R,
720575941408509867,720575941519783640,31,VNC_WTct_L,
720575941408509867,720575941533190337,23,VNC_WTct_R,
720575941408509867,720575941534583786,23,VNC_WTct_L,
720575941408509867,720575941534583786,12,VNC_WTct_R,
720575941408509867,720575941583644382,27,VNC_WTct_R,
720575941408509867,720575941596050112,34,VNC_WTct_R,
720575941408509867,720575941603635190,12,VNC_WTct_R,
720575941408509867,720575941640465439,24,VNC_WTct_L,
720575941409016235,720575941479034563,10,VNC_WTct_L,
720575941409016235,720575941507955269,16,VNC_WTct_L,
720575941409016235,720575941519783640,12,VNC_WTct_L,
720575941409016235,720575941534583786,21,VNC_WTct_L,
720575941409016235,720575941534583786,11,VNC_unassigned_L,
720575941409016235,720575941596050112,14,VNC_unassigned_R,
720575941409016235,720575941645403000,16,VNC_WTct_L,
720575941409016235,720575941645403000,10,VNC_unassigned_L,
720575941409939055,720575941549822781,10,VNC_HTct_R,
720575941409939055,720575941549822781,18,VNC_WTct_R,
720575941409939055,720575941655597785,14,VNC_WTct_R,
720575941410007663,720575941456201887,21,VNC_HTct_L,
720575941410007663,720575941459347411,18,VNC_HTct_L,
720575941410007663,720575941483845954,11,VNC_HTct_L,
720575941410007663,720575941630940642,27,VNC_HTct_L,
720575941410007663,720575941630940642,20,VNC_WTct_L,
720575941410025071,720575941630940642,34,VNC_WTct_L,
720575941411210667,720575941565105206,12,VNC_WTct_L,
720575941411210667,720575941566847847,13,VNC_WTct_L,
720575941411572847,720575941655597785,16,VNC_WTct_R,
720575941411656081,720575941456201887,19,VNC_IntTct_L,
720575941411656081,720575941456201887,20,VNC_WTct_L,
720575941411656081,720575941459347411,13,VNC_WTct_L,
720575941411656081,720575941630940642,11,VNC_WTct_L,
720575941411765140,720575941489673420,11,VNC_LTct_L,
720575941411791764,720575941542412805,11,VNC_HTct_L,
720575941411791764,720575941542412805,14,VNC_WTct_L,
720575941411791764,720575941547315060,13,VNC_WTct_L,
720575941412323473,720575941521196211,16,VNC_HTct_L,
720575941412323473,720575941624155644,12,VNC_HTct_L,
720575941412443540,720575941516770670,10,VNC_IntTct_R,
720575941412443540,720575941549822781,12,VNC_WTct_R,
720575941412443540,720575941624155644,10,VNC_IntTct_L,
720575941412443540,720575941655597785,39,VNC_IntTct_R,
720575941412443540,720575941655597785,22,VNC_WTct_R,
720575941412445332,720575941472734048,12,VNC_WTct_R,
720575941412445332,720575941479034563,17,VNC_WTct_R,
720575941412445332,720575941487139138,11,VNC_WTct_R,
720575941412445332,720575941597489344,12,VNC_WTct_R,
720575941412445332,720575941643100754,20,VNC_WTct_R,
720575941413252241,720575941468897856,11,VNC_IntTct_R,
720575941413308561,720575941655597785,33,VNC_WTct_R,
720575941413872924,720575941468897856,24,VNC_HTct_R,
720575941413872924,720575941468897856,17,VNC_WTct_R,
720575941413872924,720575941475745898,17,VNC_HTct_R,
720575941413872924,720575941475745898,17,VNC_WTct_R,
720575941413914652,720575941475745898,15,VNC_WTct_R,
720575941413920540,720575941513173763,23,VNC_HTct_R,
720575941413990172,720575941456201887,15,VNC_IntTct_L,
720575941413990172,720575941459347411,16,VNC_IntTct_L,
720575941413990172,720575941624155644,13,VNC_IntTct_L,
720575941414026524,720575941475745898,11,VNC_IntTct_R,
720575941414026524,720575941475745898,13,VNC_WTct_R,
720575941414026524,720575941547394081,11,VNC_IntTct_L,
720575941414303377,720575941516770670,16,VNC_IntTct_R,
720575941414303377,720575941643100754,12,VNC_T2_MesoNm_R,
720575941414326161,720575941547315060,16,VNC_HTct_L,
720575941414326161,720575941547315060,23,VNC_IntTct_L,
720575941414456212,720575941483845954,26,VNC_T2_MesoNm_L,
720575941414464660,720575941513173763,12,VNC_HTct_R,
720575941414464660,720575941521196211,17,VNC_unassigned_R,
720575941414464660,720575941549822781,12,VNC_HTct_R,
720575941414464660,720575941549822781,20,VNC_WTct_R,
720575941414464660,720575941549822781,13,VNC_unassigned_R,
720575941414508948,720575941560383347,10,VNC_WTct_L,
720575941415476252,720575941463144336,29,VNC_WTct_R,
720575941415476252,720575941479034563,40,VNC_WTct_R,
720575941415476252,720575941533190337,20,VNC_WTct_R,
720575941415476252,720575941583644382,10,VNC_WTct_R,
720575941415476252,720575941596050112,39,VNC_WTct_R,
720575941415476252,720575941596050112,14,VNC_unassigned_R,
720575941415476252,720575941597489344,12,VNC_WTct_R,
720575941415476252,720575941603635190,18,VNC_WTct_R,
720575941415476252,720575941643100754,29,VNC_WTct_R,
720575941415476252,720575941643100754,15,VNC_unassigned_R,
720575941425134420,720575941547394081,10,VNC_WTct_L,
720575941428210424,720575941549822781,14,VNC_WTct_R,
720575941428210424,720575941655597785,14,VNC_WTct_R,
720575941428238840,720575941565378919,12,VNC_WTct_L,
720575941428238840,720575941565378919,11,VNC_unassigned_L,
720575941428412809,720575941459347411,20,VNC_WTct_L,
720575941428412809,720575941624155644,14,VNC_IntTct_L,
720575941428412809,720575941624155644,51,VNC_WTct_L,
720575941428965368,720575941459347411,16,VNC_WTct_L,
720575941429210721,720575941468897856,10,VNC_IntTct_R,
720575941429210721,720575941468897856,15,VNC_WTct_R,
720575941429210721,720575941474574132,10,VNC_IntTct_R,
720575941429210721,720575941474574132,14,VNC_WTct_R,
720575941429324641,720575941630940642,24,VNC_HTct_L,
720575941429422295,720575941519783640,11,VNC_WTct_L,
720575941429422295,720575941534583786,19,VNC_WTct_L,
720575941429422295,720575941640465439,18,VNC_WTct_L,
720575941429422295,720575941645403000,18,VNC_WTct_L,
720575941429439959,720575941489673420,20,VNC_IntTct_L,
720575941429439959,720575941489673420,12,VNC_LTct_L,
720575941429439959,720575941489673420,14,VNC_WTct_L,
720575941429439959,720575941547315060,16,VNC_IntTct_L,
720575941429439959,720575941547394081,11,VNC_IntTct_L,
720575941429439959,720575941629172716,12,VNC_IntTct_R,
720575941429439959,720575941629172716,14,VNC_LTct_L,
720575941429532119,720575941565105206,22,VNC_WTct_L,
720575941429532119,720575941566847847,11,VNC_WTct_L,
720575941429532119,720575941614289683,10,VNC_WTct_L,
720575941429532119,720575941645403000,15,VNC_WTct_L,
720575941429556655,720575941456201887,16,VNC_HTct_L,
720575941429556655,720575941630940642,57,VNC_HTct_L,
720575941429556655,720575941630940642,10,VNC_NTct_L,
720575941429556655,720575941630940642,14,VNC_WTct_L,
720575941430016905,720575941459347411,15,VNC_HTct_L,
720575941430016905,720575941459347411,14,VNC_WTct_L,
720575941430016905,720575941547315060,18,VNC_WTct_L,
720575941430163982,720575941516770670,24,VNC_WTct_R,
720575941430163982,720575941655597785,23,VNC_WTct_R,
720575941430294703,720575941547315060,16,VNC_HTct_L,
720575941430294703,720575941547315060,10,VNC_IntTct_L,
720575941430294703,720575941547315060,13,VNC_WTct_L,
720575941430294703,720575941547394081,10,VNC_HTct_L,
720575941430294703,720575941547394081,25,VNC_WTct_L,
720575941430389006,720575941458961604,57,VNC_HTct_R,
720575941430389006,720575941565378919,12,VNC_HTct_R,
720575941430842209,720575941458961604,12,VNC_HTct_R,
720575941430842209,720575941549822781,32,VNC_HTct_R,
720575941430842209,720575941655597785,31,VNC_HTct_R,
720575941431072137,720575941565105206,17,VNC_WTct_L,
720575941431072137,720575941566847847,19,VNC_WTct_L,
720575941431072137,720575941614289683,11,VNC_WTct_L,
720575941431072137,720575941643100754,16,VNC_WTct_L,
720575941431075503,720575941542412805,13,VNC_WTct_L,
720575941431075503,720575941547394081,24,VNC_WTct_L,
720575941431075503,720575941565105206,12,VNC_WTct_L,
720575941431075503,720575941597489344,10,VNC_WTct_R,
720575941431099567,720575941629172716,25,VNC_WTct_R,
720575941431099567,720575941643100754,20,VNC_HTct_R,
720575941431099567,720575941643100754,91,VNC_WTct_R,
720575941431099567,720575941645041313,14,VNC_HTct_R,
720575941431099567,720575941645041313,12,VNC_WTct_R,
720575941431129815,720575941580669817,12,VNC_HTct_R,
720575941431311575,720575941643100754,27,VNC_HTct_L,
720575941431311575,720575941643100754,10,VNC_HTct_R,
720575941431311575,720575941643100754,25,VNC_WTct_L,
720575941431311575,720575941643100754,15,VNC_WTct_R,
720575941431311575,720575941645041313,43,VNC_HTct_L,
720575941431311575,720575941645041313,112,VNC_WTct_L,
720575941431311575,720575941645041313,10,VNC_WTct_R,
720575941431311575,720575941645041313,12,VNC_unassigned_L,
720575941432002574,720575941456201887,11,VNC_HTct_L,
720575941432002574,720575941516770670,17,VNC_HTct_R,
720575941432002574,720575941580669817,20,VNC_HTct_R,
720575941432002574,720575941580669817,21,VNC_IntTct_R,
720575941432722574,720575941468288375,13,VNC_HTct_R,
720575941432743054,720575941475745898,16,VNC_IntTct_R,
720575941432743054,720575941475745898,12,VNC_WTct_R,
720575941432778638,720575941463144336,16,VNC_WTct_R,
720575941432778638,720575941479034563,21,VNC_WTct_R,
720575941432778638,720575941583644382,18,VNC_WTct_R,
720575941432778638,720575941596050112,11,VNC_WTct_R,
720575941433406752,720575941521196211,11,VNC_IntTct_L,
720575941433406752,720575941521196211,12,VNC_WTct_L,
720575941433406752,720575941624155644,13,VNC_IntTct_L,
720575941433406752,720575941624155644,48,VNC_WTct_L,
720575941435581740,720575941475745898,19,VNC_HTct_R,
720575941435581740,720575941475745898,45,VNC_WTct_R,
720575941435625516,720575941542412805,19,VNC_IntTct_L,
720575941435625516,720575941542412805,10,VNC_WTct_L,
720575941435653164,720575941643100754,17,VNC_WTct_R,
720575941435693356,720575941483845954,10,VNC_WTct_L,
720575941435780114,720575941630940642,33,VNC_WTct_L,
720575941435993888,720575941472734048,15,VNC_WTct_R,
720575941435993888,720575941603635190,10,VNC_WTct_R,
720575941436378898,720575941624155644,13,VNC_WTct_L,
720575941436391698,720575941456201887,16,VNC_HTct_L,
720575941436391698,720575941456201887,23,VNC_WTct_L,
720575941436391698,720575941459347411,10,VNC_HTct_L,
720575941436391698,720575941459347411,30,VNC_WTct_L,
720575941436391698,720575941630940642,13,VNC_WTct_L,
720575941436750911,720575941479034563,11,VNC_WTct_L,
720575941436750911,720575941645403000,10,VNC_WTct_L,
720575941436828639,720575941456201887,13,VNC_WTct_L,
720575941436828639,720575941624155644,16,VNC_WTct_L,
720575941436996882,720575941456201887,41,VNC_HTct_L,
720575941436996882,720575941456201887,25,VNC_WTct_L,
720575941436996882,720575941459347411,32,VNC_HTct_L,
720575941436996882,720575941459347411,21,VNC_WTct_L,
720575941436996882,720575941624155644,12,VNC_WTct_L,
720575941437157676,720575941547315060,16,VNC_HTct_L,
720575941437157676,720575941547315060,14,VNC_WTct_L,
720575941437157676,720575941547394081,17,VNC_HTct_L,
720575941437157676,720575941547394081,26,VNC_WTct_L,
720575941437158956,720575941468897856,14,VNC_HTct_R,
720575941437158956,720575941468897856,16,VNC_WTct_R,
720575941437158956,720575941474574132,13,VNC_WTct_R,
720575941437158956,720575941475745898,10,VNC_HTct_R,
720575941437158956,720575941475745898,27,VNC_WTct_R,
720575941437525589,720575941516770670,10,VNC_WTct_R,
720575941437525589,720575941643100754,13,VNC_HTct_R,
720575941437525589,720575941643100754,15,VNC_WTct_R,
720575941437526869,720575941565378919,18,VNC_WTct_L,
720575941437603669,720575941463144336,25,VNC_WTct_R,
720575941437603669,720575941479034563,31,VNC_WTct_R,
720575941437603669,720575941533190337,21,VNC_WTct_R,
720575941437603669,720575941534583786,11,VNC_WTct_R,
720575941437603669,720575941583644382,21,VNC_WTct_R,
720575941437603669,720575941596050112,60,VNC_WTct_R,
720575941438261845,720575941547315060,16,VNC_HTct_L,
720575941438261845,720575941547315060,13,VNC_WTct_L,
720575941438261845,720575941547394081,14,VNC_HTct_L,
720575941438261845,720575941547394081,30,VNC_WTct_L,
720575941438440236,720575941565105206,18,VNC_WTct_L,
720575941438440236,720575941566847847,14,VNC_WTct_L,
720575941438440236,720575941590220684,11,VNC_WTct_L,
720575941438440236,720575941645403000,16,VNC_WTct_L,
720575941438659551,720575941624155644,10,VNC_WTct_L,
720575941438659551,720575941655597785,43,VNC_WTct_R,
720575941438674367,720575941483845954,13,VNC_WTct_L,
720575941438674367,720575941624155644,12,VNC_WTct_L,
720575941438710719,720575941483845954,11,VNC_HTct_R,
720575941438710719,720575941516770670,10,VNC_HTct_R,
720575941438723263,720575941513173763,30,VNC_HTct_R,
720575941438723263,720575941580669817,19,VNC_HTct_R,
720575941438729919,720575941507955269,26,VNC_WTct_L,
720575941438729919,720575941519783640,42,VNC_WTct_L,
720575941438729919,720575941534583786,61,VNC_WTct_L,
720575941438729919,720575941640465439,29,VNC_WTct_L,
720575941438729919,720575941645403000,17,VNC_WTct_L,
720575941438748351,720575941521196211,18,VNC_WTct_L,
720575941438748351,720575941624155644,11,VNC_HTct_L,
720575941438748351,720575941624155644,82,VNC_WTct_L,
720575941438935131,720575941521196211,14,VNC_WTct_L,
720575941438935131,720575941624155644,53,VNC_WTct_L,
720575941438938175,720575941456201887,11,VNC_HTct_L,
720575941438938175,720575941456201887,16,VNC_WTct_L,
720575941438938175,720575941479658831,15,VNC_WTct_L,
720575941438938175,720575941630940642,19,VNC_HTct_L,
720575941438938175,720575941732789547,12,VNC_IntTct_L,
720575941438938175,720575941732789547,18,VNC_WTct_L,
720575941438951515,720575941463144336,15,VNC_WTct_R,
720575941438951515,720575941479034563,14,VNC_WTct_R,
720575941438951515,720575941533190337,26,VNC_WTct_R,
720575941438951515,720575941583644382,25,VNC_WTct_R,
720575941438951515,720575941596050112,19,VNC_WTct_R,
720575941439017423,720575941542412805,182,VNC_HTct_L,
720575941439017423,720575941542412805,33,VNC_WTct_L,
720575941439017423,720575941547315060,100,VNC_HTct_L,
720575941439017423,720575941547315060,19,VNC_WTct_L,
720575941439017423,720575941547394081,15,VNC_HTct_L,
720575941439017423,720575941547394081,12,VNC_WTct_L,
720575941439050703,720575941475745898,10,VNC_WTct_R,
720575941439063503,720575941456201887,29,VNC_HTct_L,
720575941439063503,720575941456201887,10,VNC_WTct_L,
720575941439063503,720575941630940642,37,VNC_HTct_L,
720575941439197269,720575941472734048,16,VNC_WTct_R,
720575941439197269,720575941487139138,16,VNC_WTct_R,
720575941439197269,720575941530190027,13,VNC_WTct_R,
720575941439197269,720575941565105206,11,VNC_WTct_L,
720575941439197269,720575941566847847,12,VNC_WTct_L,
720575941439197269,720575941597489344,11,VNC_WTct_R,
720575941439197269,720575941603635190,21,VNC_WTct_R,
720575941439870399,720575941624155644,19,VNC_WTct_L,
720575941440213695,720575941580669817,17,VNC_HTct_R,
720575941440287167,720575941474574132,15,VNC_HTct_R,
720575941440287167,720575941474574132,10,VNC_WTct_R,
720575941440620123,720575941463144336,17,VNC_WTct_R,
720575941440620123,720575941479034563,24,VNC_WTct_R,
720575941440620123,720575941479034563,14,VNC_unassigned_R,
720575941440620123,720575941533190337,11,VNC_unassigned_R,
720575941440620123,720575941596050112,33,VNC_WTct_R,
720575941440620123,720575941596050112,17,VNC_unassigned_R,
720575941441228735,720575941565378919,12,VNC_HTct_L,
720575941441318591,720575941516770670,17,VNC_IntTct_R,
720575941441993167,720575941459347411,25,VNC_WTct_L,
720575941441993167,720575941533190337,11,VNC_WTct_R,
720575941441993167,720575941643100754,22,VNC_HTct_R,
720575941441993167,720575941643100754,52,VNC_WTct_R,
720575941441993167,720575941643100754,19,VNC_unassigned_R,
720575941441993167,720575941645041313,13,VNC_HTct_R,
720575941441993167,720575941645041313,20,VNC_WTct_R,
720575941442313898,720575941534583786,13,VNC_WTct_L,
720575941442347178,720575941507955269,10,VNC_WTct_L,
720575941442347178,720575941519783640,14,VNC_WTct_L,
720575941442357674,720575941630940642,16,VNC_NTct_L,
720575941442374058,720575941475745898,20,VNC_IntTct_R,
720575941442374058,720575941475745898,10,VNC_WTct_R,
720575941442374058,720575941547394081,12,VNC_IntTct_L,
720575941442379178,720575941643100754,31,VNC_WTct_R,
720575941442637519,720575941459347411,17,VNC_T2_MesoNm_L,
720575941445311658,720575941463144336,17,VNC_WTct_R,
720575941445311658,720575941479034563,14,VNC_WTct_R,
720575941445311658,720575941533190337,13,VNC_WTct_R,
720575941445311658,720575941583644382,11,VNC_WTct_R,
720575941445311658,720575941596050112,29,VNC_WTct_R,
720575941445324052,720575941630940642,19,VNC_HTct_L,
720575941446819348,720575941596050112,12,VNC_WTct_R,
720575941446990261,720575941507955269,26,VNC_WTct_L,
720575941446990261,720575941519783640,29,VNC_WTct_L,
720575941446990261,720575941534583786,39,VNC_WTct_L,
720575941446990261,720575941596050112,12,VNC_WTct_R,
720575941446990261,720575941640465439,21,VNC_WTct_L,
720575941446990261,720575941645403000,27,VNC_WTct_L,
720575941447025845,720575941468897856,14,VNC_IntTct_R,
720575941447025845,720575941521196211,10,VNC_WTct_L,
720575941447025845,720575941624155644,12,VNC_HTct_L,
720575941447025845,720575941624155644,25,VNC_WTct_L,
720575941447279965,720575941483845954,11,VNC_HTct_L,
720575941447294045,720575941507955269,27,VNC_WTct_L,
720575941447294045,720575941519783640,30,VNC_WTct_L,
720575941447294045,720575941534583786,54,VNC_WTct_L,
720575941447294045,720575941640465439,16,VNC_WTct_L,
720575941447363677,720575941513173763,45,VNC_WTct_R,
720575941447591246,720575941463144336,41,VNC_WTct_R,
720575941447591246,720575941479034563,21,VNC_WTct_R,
720575941447591246,720575941533190337,12,VNC_NTct_R,
720575941447591246,720575941533190337,18,VNC_WTct_R,
720575941447591246,720575941583644382,13,VNC_NTct_R,
720575941447591246,720575941583644382,25,VNC_WTct_R,
720575941447779092,720575941507955269,15,VNC_WTct_L,
720575941447779092,720575941519783640,15,VNC_WTct_L,
720575941447779092,720575941566847847,21,VNC_WTct_L,
720575941447779092,720575941645403000,18,VNC_WTct_L,
720575941447786574,720575941521196211,14,VNC_HTct_L,
720575941447786574,720575941549822781,10,VNC_unassigned_L,
720575941447808334,720575941624155644,10,VNC_WTct_L,
720575941447822158,720575941475745898,15,VNC_IntTct_R,
720575941447822158,720575941549822781,14,VNC_IntTct_R,
720575941447887636,720575941472734048,12,VNC_WTct_R,
720575941447887636,720575941590220684,10,VNC_WTct_L,
720575941447887636,720575941603635190,14,VNC_WTct_R,
720575941449245818,720575941475745898,13,VNC_LTct_R,
720575941449245818,720575941547394081,11,VNC_LTct_R,
720575941449258106,720575941459347411,17,VNC_HTct_L,
720575941449258106,720575941459347411,37,VNC_WTct_L,
720575941449258106,720575941624155644,27,VNC_WTct_L,
720575941449258106,720575941643100754,17,VNC_HTct_L,
720575941449258106,720575941645041313,34,VNC_HTct_L,
720575941449258106,720575941645041313,20,VNC_WTct_L,
720575941449358970,720575941475745898,11,VNC_IntTct_R,
720575941449358970,720575941547394081,12,VNC_IntTct_L,
720575941449617230,720575941643100754,10,VNC_WTct_R,
720575941449638493,720575941630940642,14,VNC_NTct_L,
720575941449835898,720575941463144336,21,VNC_WTct_L,
720575941449835898,720575941479034563,10,VNC_WTct_L,
720575941449835898,720575941479034563,13,VNC_WTct_R,
720575941449835898,720575941507955269,10,VNC_WTct_L,
720575941449835898,720575941519783640,25,VNC_WTct_L,
720575941449835898,720575941533190337,16,VNC_WTct_R,
720575941449835898,720575941534583786,31,VNC_WTct_L,
720575941449835898,720575941640465439,32,VNC_WTct_L,
720575941449835898,720575941645403000,42,VNC_WTct_L,
720575941449886791,720575941655597785,15,VNC_IntTct_R,
720575941449942877,720575941519783640,16,VNC_WTct_L,
720575941449942877,720575941566847847,12,VNC_WTct_L,
720575941449942877,720575941645403000,16,VNC_WTct_L,
720575941450008391,720575941624155644,13,VNC_WTct_L,
720575941450080071,720575941645041313,11,VNC_HTct_L,
720575941450080071,720575941645041313,21,VNC_WTct_L,
720575941450080349,720575941516770670,15,VNC_IntTct_R,
720575941450101063,720575941479034563,11,VNC_WTct_R,
720575941450101063,720575941655597785,15,VNC_WTct_R,
720575941450477225,720575941547315060,17,VNC_WTct_L,
720575941450477225,720575941547394081,31,VNC_WTct_L,
720575941450532174,720575941475745898,17,VNC_HTct_R,
720575941450532174,720575941475745898,49,VNC_IntTct_R,
720575941450532174,720575941475745898,100,VNC_WTct_R,
720575941450532174,720575941547394081,13,VNC_HTct_L,
720575941450532174,720575941547394081,16,VNC_WTct_L,
720575941450532174,720575941603635190,24,VNC_WTct_R,
720575941450576297,720575941549822781,14,VNC_IntTct_R,
720575941450628218,720575941475745898,26,VNC_IntTct_R,
720575941450628218,720575941542412805,10,VNC_HTct_L,
720575941450876794,720575941542412805,16,VNC_HTct_L,
720575941450876794,720575941542412805,17,VNC_WTct_L,
720575941451662663,720575941643100754,10,VNC_HTct_L,
720575941451662663,720575941643100754,15,VNC_HTct_R,
720575941451662663,720575941643100754,25,VNC_WTct_R,
720575941451662663,720575941645041313,19,VNC_HTct_L,
720575941451768391,720575941624155644,21,VNC_IntTct_L,
720575941451768391,720575941624155644,22,VNC_WTct_L,
720575941451814215,720575941630940642,15,VNC_WTct_L,
720575941451814215,720575941645041313,13,VNC_WTct_L,
720575941452164915,720575941521196211,11,VNC_WTct_L,
720575941452168873,720575941456201887,16,VNC_HTct_L,
720575941452168873,720575941547315060,10,VNC_IntTct_L,
720575941452198707,720575941489673420,29,VNC_IntTct_L,
720575941452198707,720575941489673420,81,VNC_WTct_L,
720575941452199475,720575941489673420,12,VNC_HTct_L,
720575941452199475,720575941489673420,23,VNC_IntTct_L,
720575941452199475,720575941489673420,85,VNC_WTct_L,
