source,target,weight,neuropil,nt_type,target_total_input,shrec_score,target_cluster,target_function
720575941488845287,720575941560427379,3,VNC_T3_MetaNm_L,,412,0.7281553398058253,5,steering_control
720575941488845287,720575941562594194,3,VNC_T3_MetaNm_L,,135,2.2222222222222223,5,steering_control
720575941488845287,720575941602987510,3,VNC_ANm_L,,306,0.9803921568627451,5,steering_control
720575941488845287,720575941602987510,6,VNC_T3_MetaNm_L,,306,1.9607843137254901,5,steering_control
720575941488845287,720575941657510992,3,VNC_AMNp_L,,482,0.6224066390041494,2,steering_control
720575941488845287,720575941657510992,2,VNC_T1_ProNm_L,,482,0.4149377593360996,2,steering_control
720575941488845287,720575941657510992,2,VNC_T2_MesoNm_L,,482,0.4149377593360996,2,steering_control
720575941488845287,720575941657510992,4,VNC_unassigned_L,,482,0.8298755186721992,2,steering_control
720575941489083596,720575941402032240,3,VNC_NTct_R,,324,0.9259259259259258,1,power_control
720575941489083596,720575941447887636,3,VNC_WTct_R,,95,3.1578947368421053,3,power_control
720575941489083596,720575941449065565,3,VNC_WTct_R,,171,1.7543859649122806,5,steering_control
720575941489083596,720575941500983019,2,VNC_WTct_R,,294,0.6802721088435374,5,steering_control
720575941489083596,720575941519273944,16,VNC_WTct_R,,321,4.984423676012461,5,steering_control
720575941489083596,720575941532432618,3,VNC_WTct_R,,374,0.8021390374331552,5,steering_control
720575941489377737,720575941576941045,5,VNC_IntTct_R,,608,0.8223684210526315,4,steering_control
720575941490416181,720575941438935131,4,VNC_unassigned_L,,312,1.282051282051282,2,steering_control
720575941490416181,720575941452198707,8,VNC_unassigned_L,,829,0.9650180940892641,5,steering_control
720575941490416181,720575941555575332,3,VNC_unassigned_L,,271,1.107011070110701,5,steering_control
720575941490416181,720575941610618982,3,VNC_unassigned_L,,383,0.7832898172323759,1,power_control
720575941490535600,720575941547226248,3,VNC_NTct_L,,653,0.45941807044410415,5,steering_control
720575941490535600,720575941729980203,1,VNC_IntTct_L,,44,2.272727272727273,1,power_control
720575941490535600,720575941729980203,5,VNC_WTct_L,,44,11.363636363636363,1,power_control
720575941490590924,720575941610953446,5,VNC_LTct_R,,106,4.716981132075472,3,power_control
720575941490717390,720575941447591246,2,VNC_IntTct_R,,123,1.6260162601626018,1,power_control
720575941490717390,720575941447591246,3,VNC_NTct_R,,123,2.4390243902439024,1,power_control
720575941490717390,720575941456348575,10,VNC_IntTct_R,,1369,0.7304601899196494,5,steering_control
720575941490717390,720575941456348575,6,VNC_NTct_R,,1369,0.4382761139517896,5,steering_control
720575941490717390,720575941460885005,7,VNC_HTct_R,,500,1.4000000000000001,5,steering_control
720575941490717390,720575941464768790,3,VNC_NTct_R,,723,0.4149377593360996,5,steering_control
720575941490717390,720575941488675276,3,VNC_HTct_R,,378,0.7936507936507936,2,steering_control
720575941490717390,720575941492308606,4,VNC_HTct_R,,529,0.7561436672967864,2,steering_control
720575941490717390,720575941492308606,6,VNC_IntTct_R,,529,1.1342155009451798,2,steering_control
720575941490717390,720575941495591291,4,VNC_HTct_R,,654,0.6116207951070336,5,steering_control
720575941490717390,720575941495591291,6,VNC_IntTct_R,,654,0.9174311926605505,5,steering_control
720575941490717390,720575941512899427,4,VNC_IntTct_R,,193,2.072538860103627,1,power_control
720575941490717390,720575941512899427,13,VNC_NTct_R,,193,6.7357512953367875,1,power_control
720575941490717390,720575941528944568,9,VNC_HTct_R,,2084,0.43186180422264875,4,steering_control
720575941490717390,720575941532385624,2,VNC_IntTct_R,,460,0.43478260869565216,2,steering_control
720575941490717390,720575941533258689,4,VNC_IntTct_R,,164,2.4390243902439024,1,power_control
720575941490717390,720575941533258689,1,VNC_WTct_R,,164,0.6097560975609756,1,power_control
720575941490717390,720575941533761050,10,VNC_IntTct_R,,420,2.380952380952381,2,steering_control
720575941490717390,720575941546491681,11,VNC_HTct_R,,797,1.3801756587202008,5,steering_control
720575941490717390,720575941557294095,2,VNC_IntTct_R,,479,0.41753653444676403,2,steering_control
720575941490717390,720575941574155003,4,VNC_HTct_R,,510,0.7843137254901961,3,power_control
720575941490717390,720575941594515158,5,VNC_HTct_R,,231,2.1645021645021645,5,steering_control
720575941490717390,720575941604997997,4,VNC_HTct_R,,306,1.3071895424836601,5,steering_control
720575941490717390,720575941604997997,5,VNC_IntTct_R,,306,1.6339869281045754,5,steering_control
720575941490717390,720575941608817897,3,VNC_HTct_R,,286,1.048951048951049,2,steering_control
720575941490717390,720575941652038421,4,VNC_HTct_R,,142,2.8169014084507045,4,steering_control
720575941490717390,720575941659696184,4,VNC_HTct_R,,840,0.4761904761904762,5,steering_control
720575941490717390,720575941659696184,5,VNC_IntTct_R,,840,0.5952380952380952,5,steering_control
720575941490717390,720575941667143601,1,VNC_HTct_R,,222,0.45045045045045046,5,steering_control
720575941490717390,720575941667143601,3,VNC_IntTct_R,,222,1.3513513513513513,5,steering_control
720575941490717390,720575941679017405,5,VNC_HTct_R,,50,10.0,5,steering_control
720575941490717390,720575941680033213,3,VNC_HTct_R,,271,1.107011070110701,5,steering_control
720575941491012809,720575941498482043,6,VNC_IntTct_R,,1024,0.5859375,3,power_control
720575941491126222,720575941612696934,3,VNC_ANm_R,,193,1.5544041450777202,3,power_control
720575941491761895,720575941414326161,4,VNC_IntTct_L,,343,1.1661807580174928,5,steering_control
720575941491761895,720575941450876794,17,VNC_IntTct_L,,1106,1.5370705244122964,5,steering_control
720575941491761895,720575941450876794,6,VNC_WTct_L,,1106,0.5424954792043399,5,steering_control
720575941491761895,720575941457147206,24,VNC_IntTct_L,,1471,1.6315431679129844,5,steering_control
720575941491761895,720575941477166622,9,VNC_IntTct_L,,1660,0.5421686746987951,5,steering_control
720575941491761895,720575941500845035,8,VNC_IntTct_L,,245,3.2653061224489797,5,steering_control
720575941491761895,720575941508542674,9,VNC_IntTct_L,,521,1.727447216890595,2,steering_control
720575941491761895,720575941549283839,6,VNC_HTct_L,,303,1.9801980198019802,2,steering_control
720575941491761895,720575941583511518,10,VNC_IntTct_L,,537,1.86219739292365,2,steering_control
720575941491761895,720575941588018942,4,VNC_HTct_L,,333,1.2012012012012012,5,steering_control
720575941491761895,720575941610583260,8,VNC_HTct_L,,209,3.827751196172249,2,steering_control
720575941491761895,720575941723242042,10,VNC_IntTct_L,,791,1.2642225031605563,5,steering_control
720575941491972327,720575941430389006,3,VNC_IntTct_R,,379,0.79155672823219,4,steering_control
720575941491972327,720575941432778638,4,VNC_IntTct_R,,93,4.301075268817205,1,power_control
720575941491972327,720575941432778638,2,VNC_LTct_R,,93,2.1505376344086025,1,power_control
720575941491972327,720575941456348575,74,VNC_IntTct_R,,1369,5.405405405405405,5,steering_control
720575941491972327,720575941477884802,68,VNC_HTct_R,,995,6.834170854271357,5,steering_control
720575941491972327,720575941492446078,2,VNC_IntTct_R,,89,2.247191011235955,5,steering_control
720575941491972327,720575941492446078,1,VNC_LTct_R,,89,1.1235955056179776,5,steering_control
720575941491972327,720575941537719165,3,VNC_IntTct_R,,60,5.0,1,power_control
720575941491972327,720575941593615211,5,VNC_HTct_R,,797,0.6273525721455459,5,steering_control
720575941491972327,720575941593615211,17,VNC_IntTct_R,,797,2.132998745294856,5,steering_control
720575941491972327,720575941612053094,13,VNC_HTct_L,,914,1.4223194748358863,5,steering_control
720575941491972327,720575941612611993,4,VNC_IntTct_R,,55,7.2727272727272725,5,steering_control
720575941491972327,720575941653507801,7,VNC_HTct_L,,367,1.9073569482288828,5,steering_control
720575941491972327,720575941723242042,5,VNC_HTct_L,,791,0.6321112515802781,5,steering_control
720575941491992807,720575941632698555,25,VNC_T2_MesoNm_L,,2639,0.9473285335354301,3,power_control
720575941492684208,720575941547226248,7,VNC_NTct_L,,653,1.0719754977029097,5,steering_control
720575941492684208,720575941580348753,4,VNC_HTct_L,,99,4.040404040404041,5,steering_control
720575941492697264,720575941399253283,2,VNC_HTct_R,,418,0.4784688995215311,2,steering_control
720575941492697264,720575941399253283,8,VNC_IntTct_R,,418,1.9138755980861244,2,steering_control
720575941492697264,720575941429556655,11,VNC_IntTct_R,,1452,0.7575757575757576,5,steering_control
720575941492697264,720575941460885005,3,VNC_HTct_R,,500,0.6,5,steering_control
720575941492697264,720575941481061629,3,VNC_IntTct_R,,98,3.061224489795918,5,steering_control
720575941492697264,720575941495591291,3,VNC_HTct_R,,654,0.45871559633027525,5,steering_control
720575941492697264,720575941495591291,4,VNC_IntTct_R,,654,0.6116207951070336,5,steering_control
720575941492697264,720575941514065043,3,VNC_HTct_R,,173,1.7341040462427744,5,steering_control
720575941492697264,720575941532385624,3,VNC_HTct_R,,460,0.6521739130434783,2,steering_control
720575941492697264,720575941532385624,6,VNC_IntTct_R,,460,1.3043478260869565,2,steering_control
720575941492697264,720575941533761050,6,VNC_IntTct_R,,420,1.4285714285714286,2,steering_control
720575941492697264,720575941546491681,18,VNC_IntTct_R,,797,2.258469259723965,5,steering_control
720575941492697264,720575941557294095,6,VNC_HTct_R,,479,1.2526096033402923,2,steering_control
720575941492697264,720575941557294095,10,VNC_IntTct_R,,479,2.0876826722338206,2,steering_control
720575941492697264,720575941566956532,10,VNC_IntTct_R,,460,2.1739130434782608,2,steering_control
720575941492697264,720575941593615211,15,VNC_HTct_R,,797,1.8820577164366372,5,steering_control
720575941492697264,720575941593615211,30,VNC_IntTct_R,,797,3.7641154328732744,5,steering_control
720575941492697264,720575941604997997,3,VNC_HTct_R,,306,0.9803921568627451,5,steering_control
720575941492697264,720575941625387321,3,VNC_HTct_R,,53,5.660377358490567,5,steering_control
720575941492697264,720575941630959035,9,VNC_IntTct_R,,391,2.3017902813299234,5,steering_control
720575941492697264,720575941659696184,7,VNC_HTct_R,,840,0.8333333333333334,5,steering_control
720575941492697264,720575941659696184,5,VNC_WTct_R,,840,0.5952380952380952,5,steering_control
720575941493947006,720575941504505157,6,VNC_NTct_L,,225,2.666666666666667,5,steering_control
720575941493998464,720575941579868917,43,VNC_NTct_L,,1745,2.464183381088825,5,steering_control
720575941494960254,720575941414508948,9,VNC_T1_ProNm_R,,2237,0.4023245417970496,3,power_control
720575941494960254,720575941469724125,7,VNC_IntTct_R,,1594,0.43914680050188204,5,steering_control
720575941494960254,720575941515936505,4,VNC_LTct_R,,938,0.42643923240938164,3,power_control
720575941494960254,720575941515936505,6,VNC_T2_MesoNm_R,,938,0.6396588486140725,3,power_control
720575941494960254,720575941517717420,14,VNC_IntTct_R,,138,10.144927536231885,5,steering_control
720575941494960254,720575941523112439,6,VNC_IntTct_L,,860,0.6976744186046512,5,steering_control
720575941494960254,720575941536368370,8,VNC_IntTct_R,,106,7.547169811320755,5,steering_control
720575941494960254,720575941536368370,1,VNC_LTct_R,,106,0.9433962264150944,5,steering_control
720575941494960254,720575941536368370,1,VNC_unassigned_R,,106,0.9433962264150944,5,steering_control
720575941494960254,720575941576941045,8,VNC_IntTct_R,,608,1.3157894736842104,4,steering_control
720575941494960254,720575941576941045,4,VNC_LTct_R,,608,0.6578947368421052,4,steering_control
720575941494960254,720575941600259369,7,VNC_IntTct_R,,845,0.8284023668639053,3,power_control
720575941494960254,720575941630933947,3,VNC_IntTct_R,,704,0.4261363636363636,4,steering_control
720575941494986951,720575941439197269,3,VNC_WTct_L,,197,1.5228426395939088,3,power_control
720575941494986951,720575941439197269,1,VNC_WTct_R,,197,0.5076142131979695,3,power_control
720575941494986951,720575941500983019,2,VNC_WTct_L,,294,0.6802721088435374,5,steering_control
720575941494986951,720575941611056714,1,VNC_HTct_L,,96,1.0416666666666665,3,power_control
720575941494986951,720575941611056714,2,VNC_WTct_L,,96,2.083333333333333,3,power_control
720575941494986951,720575941618008447,4,VNC_HTct_L,,188,2.127659574468085,1,power_control
720575941494986951,720575941618008447,2,VNC_WTct_L,,188,1.0638297872340425,1,power_control
720575941495055486,720575941535047690,8,VNC_IntTct_R,,1366,0.5856515373352855,5,steering_control
720575941495377280,720575941459554960,3,VNC_IntTct_R,,439,0.683371298405467,2,steering_control
720575941495918665,720575941498935777,10,VNC_IntTct_L,,1338,0.7473841554559043,5,steering_control
720575941495918665,720575941570817352,3,VNC_IntTct_L,,403,0.7444168734491315,2,steering_control
720575941495998843,720575941438938175,6,VNC_HTct_L,,1113,0.5390835579514826,5,steering_control
720575941495998843,720575941474437681,2,VNC_WTct_L,,297,0.6734006734006733,5,steering_control
720575941495998843,720575941474806068,3,VNC_HTct_L,,72,4.166666666666666,5,steering_control
720575941495998843,720575941474806068,2,VNC_WTct_L,,72,2.7777777777777777,5,steering_control
720575941495998843,720575941554439251,3,VNC_NTct_L,,196,1.530612244897959,4,steering_control
720575941495998843,720575941560632744,7,VNC_HTct_L,,138,5.072463768115942,5,steering_control
720575941495998843,720575941571524872,3,VNC_NTct_L,,189,1.5873015873015872,1,power_control
720575941495998843,720575941581683039,8,VNC_WTct_L,,228,3.508771929824561,1,power_control
720575941495998843,720575941606622317,11,VNC_HTct_L,,137,8.02919708029197,4,steering_control
720575941495998843,720575941610056166,1,VNC_HTct_L,,176,0.5681818181818182,5,steering_control
720575941495998843,720575941610056166,4,VNC_WTct_L,,176,2.272727272727273,5,steering_control
720575941495998843,720575941625932682,3,VNC_NTct_L,,274,1.094890510948905,5,steering_control
720575941495998843,720575941669827505,9,VNC_HTct_L,,262,3.435114503816794,3,power_control
720575941495998843,720575941669827505,2,VNC_unassigned_L,,262,0.7633587786259541,3,power_control
720575941496011719,720575941400818723,18,VNC_IntTct_L,,1482,1.214574898785425,5,steering_control
720575941496011719,720575941400818723,72,VNC_NTct_L,,1482,4.8582995951417,5,steering_control
720575941496011719,720575941400818723,18,VNC_unassigned_L,,1482,1.214574898785425,5,steering_control
720575941496011719,720575941410007663,1,VNC_HTct_L,,186,0.5376344086021506,5,steering_control
720575941496011719,720575941410007663,2,VNC_WTct_L,,186,1.0752688172043012,5,steering_control
720575941496011719,720575941431660937,3,VNC_HTct_L,,45,6.666666666666667,5,steering_control
720575941496011719,720575941431660937,1,VNC_T3_MetaNm_L,,45,2.2222222222222223,5,steering_control
720575941496011719,720575941438938175,37,VNC_HTct_L,,1113,3.324348607367475,5,steering_control
720575941496011719,720575941470077047,2,VNC_WTct_L,,480,0.4166666666666667,5,steering_control
720575941496011719,720575941477297716,6,VNC_NTct_L,,889,0.6749156355455568,5,steering_control
720575941496011719,720575941501786930,4,VNC_HTct_L,,434,0.9216589861751152,5,steering_control
720575941496011719,720575941504505157,3,VNC_NTct_L,,225,1.3333333333333335,5,steering_control
720575941496011719,720575941523112439,11,VNC_IntTct_L,,860,1.2790697674418605,5,steering_control
720575941496011719,720575941523112439,38,VNC_NTct_L,,860,4.4186046511627906,5,steering_control
720575941496011719,720575941525725954,6,VNC_NTct_L,,667,0.8995502248875562,5,steering_control
720575941496011719,720575941550878087,113,VNC_HTct_L,,1310,8.625954198473282,4,steering_control
720575941496011719,720575941554439251,1,VNC_IntTct_L,,196,0.5102040816326531,4,steering_control
720575941496011719,720575941554439251,1,VNC_NTct_L,,196,0.5102040816326531,4,steering_control
720575941496011719,720575941554439251,1,VNC_WTct_L,,196,0.5102040816326531,4,steering_control
720575941496011719,720575941579868917,18,VNC_IntTct_L,,1745,1.0315186246418337,5,steering_control
720575941496011719,720575941579868917,63,VNC_NTct_L,,1745,3.6103151862464182,5,steering_control
720575941496011719,720575941579868917,8,VNC_unassigned_L,,1745,0.4584527220630372,5,steering_control
720575941496011719,720575941593189489,3,VNC_HTct_L,,193,1.5544041450777202,4,steering_control
720575941496011719,720575941611080010,98,VNC_HTct_L,,2397,4.088443888193575,4,steering_control
720575941496011719,720575941611080010,11,VNC_IntTct_L,,2397,0.458906967042136,4,steering_control
720575941496011719,720575941611080010,10,VNC_WTct_L,,2397,0.4171881518564873,4,steering_control
720575941496011719,720575941631436780,4,VNC_HTct_L,,730,0.547945205479452,5,steering_control
720575941496011719,720575941656239440,3,VNC_HTct_L,,193,1.5544041450777202,3,power_control
720575941496011719,720575941678358973,104,VNC_HTct_L,,1622,6.411837237977805,4,steering_control
720575941496426695,720575941500983019,4,VNC_WTct_L,,294,1.3605442176870748,5,steering_control
720575941496426695,720575941519273944,2,VNC_WTct_R,,321,0.6230529595015576,5,steering_control
720575941496426695,720575941551588506,2,VNC_WTct_R,,261,0.7662835249042145,5,steering_control
720575941496676295,720575941431660937,2,VNC_HTct_L,,45,4.444444444444445,5,steering_control
720575941496676295,720575941431660937,1,VNC_T3_MetaNm_L,,45,2.2222222222222223,5,steering_control
720575941496676295,720575941477297716,39,VNC_NTct_L,,889,4.386951631046119,5,steering_control
720575941496676295,720575941477297716,6,VNC_T1_ProNm_L,,889,0.6749156355455568,5,steering_control
720575941496676295,720575941477297716,18,VNC_unassigned_L,,889,2.0247469066366706,5,steering_control
720575941496676295,720575941523112439,9,VNC_NTct_L,,860,1.0465116279069768,5,steering_control
720575941496676295,720575941525725954,25,VNC_NTct_L,,667,3.7481259370314843,5,steering_control
720575941496676295,720575941525725954,4,VNC_unassigned_L,,667,0.5997001499250375,5,steering_control
720575941496676295,720575941550878087,13,VNC_HTct_L,,1310,0.9923664122137404,4,steering_control
720575941496676295,720575941606622317,4,VNC_HTct_L,,137,2.9197080291970803,4,steering_control
720575941496919168,720575941474334779,9,VNC_HTct_R,,883,1.0192525481313703,5,steering_control
720575941496919168,720575941474334779,4,VNC_IntTct_R,,883,0.4530011325028313,5,steering_control
720575941496919168,720575941495591291,3,VNC_IntTct_R,,654,0.45871559633027525,5,steering_control
720575941496919168,720575941503451301,13,VNC_HTct_R,,2065,0.6295399515738499,2,steering_control
720575941496919168,720575941532246762,11,VNC_IntTct_R,,1209,0.9098428453267163,5,steering_control
720575941496919168,720575941557612915,51,VNC_IntTct_R,,4206,1.2125534950071328,2,steering_control
720575941496919168,720575941608991050,16,VNC_IntTct_R,,3212,0.49813200498132004,2,steering_control
720575941496919168,720575941659696184,4,VNC_HTct_R,,840,0.4761904761904762,5,steering_control
720575941497322880,720575941414508948,14,VNC_T1_ProNm_L,,2237,0.6258381761287439,3,power_control
720575941497322880,720575941414508948,11,VNC_T1_ProNm_R,,2237,0.49172999552972735,3,power_control
720575941497322880,720575941469724125,7,VNC_IntTct_R,,1594,0.43914680050188204,5,steering_control
720575941497322880,720575941469724125,12,VNC_T1_ProNm_R,,1594,0.7528230865746549,5,steering_control
720575941497322880,720575941535047690,9,VNC_IntTct_L,,1366,0.6588579795021963,5,steering_control
720575941497322880,720575941535047690,7,VNC_IntTct_R,,1366,0.5124450951683748,5,steering_control
720575941498444155,720575941500845035,10,VNC_WTct_L,,245,4.081632653061225,5,steering_control
720575941498444155,720575941500983019,3,VNC_HTct_L,,294,1.0204081632653061,5,steering_control
720575941498444155,720575941526690841,10,VNC_HTct_L,,385,2.5974025974025974,1,power_control
720575941498444155,720575941526690841,10,VNC_WTct_L,,385,2.5974025974025974,1,power_control
720575941498444155,720575941562134829,5,VNC_NTct_L,,519,0.9633911368015413,1,power_control
720575941498444155,720575941562134829,17,VNC_WTct_L,,519,3.275529865125241,1,power_control
720575941498984161,720575941456667373,5,VNC_T1_ProNm_R,,321,1.557632398753894,5,steering_control
720575941498998395,720575941498948425,15,VNC_WTct_R,,526,2.8517110266159698,3,power_control
720575941498998395,720575941669049587,2,VNC_WTct_R,,293,0.6825938566552902,1,power_control
720575941500700139,720575941572251144,15,VNC_IntTct_L,,3255,0.4608294930875576,2,steering_control
720575941500839147,720575941523112439,4,VNC_NTct_L,,860,0.46511627906976744,5,steering_control
720575941501552983,720575941474437681,2,VNC_HTct_R,,297,0.6734006734006733,5,steering_control
720575941501552983,720575941474437681,3,VNC_unassigned_R,,297,1.0101010101010102,5,steering_control
720575941501552983,720575941474640682,3,VNC_WTct_R,,170,1.7647058823529411,5,steering_control
720575941501552983,720575941521986227,4,VNC_IntTct_L,,306,1.3071895424836601,5,steering_control
720575941501552983,720575941521986227,3,VNC_NTct_L,,306,0.9803921568627451,5,steering_control
720575941501552983,720575941526718564,1,VNC_HTct_L,,111,0.9009009009009009,5,steering_control
720575941501552983,720575941526718564,1,VNC_HTct_R,,111,0.9009009009009009,5,steering_control
720575941501552983,720575941526718564,1,VNC_T3_MetaNm_L,,111,0.9009009009009009,5,steering_control
720575941501552983,720575941536368370,3,VNC_HTct_R,,106,2.8301886792452833,5,steering_control
720575941501552983,720575941604997997,3,VNC_HTct_R,,306,0.9803921568627451,5,steering_control
720575941501552983,720575941663099516,3,VNC_HTct_L,,343,0.8746355685131195,5,steering_control
720575941501552983,720575941663099516,2,VNC_IntTct_R,,343,0.5830903790087464,5,steering_control
720575941501635927,720575941505225266,3,VNC_WTct_L,,115,2.608695652173913,5,steering_control
720575941501635927,720575941526718564,3,VNC_unassigned_L,,111,2.7027027027027026,5,steering_control
720575941501635927,720575941691313115,6,VNC_WTct_L,,1219,0.4922067268252666,3,power_control
720575941502262411,720575941439063503,4,VNC_WTct_L,,346,1.1560693641618496,5,steering_control
720575941502262411,720575941477297716,11,VNC_NTct_L,,889,1.2373453318335208,5,steering_control
720575941502628695,720575941501721138,8,VNC_HTct_R,,1210,0.6611570247933884,4,steering_control
720575941502628695,720575941528944568,10,VNC_HTct_R,,2084,0.47984644913627633,4,steering_control
720575941502628695,720575941547178164,5,VNC_HTct_R,,162,3.0864197530864197,3,power_control
720575941502628695,720575941609001034,21,VNC_NTct_R,,563,3.7300177619893424,5,steering_control
720575941502628695,720575941665522419,10,VNC_HTct_R,,336,2.976190476190476,2,steering_control
720575941503507435,720575941457802480,13,VNC_LTct_L,,1611,0.8069522036002483,5,steering_control
720575941503507435,720575941594821334,3,VNC_LTct_L,,613,0.48939641109298526,5,steering_control
720575941503507435,720575941623972251,18,VNC_LTct_L,,1714,1.0501750291715286,2,steering_control
720575941503528171,720575941402032240,2,VNC_WTct_L,,324,0.6172839506172839,1,power_control
720575941503528171,720575941402032240,2,VNC_WTct_R,,324,0.6172839506172839,1,power_control
720575941503528171,720575941485775110,3,VNC_WTct_L,,283,1.0600706713780919,5,steering_control
720575941503528171,720575941489037031,3,VNC_WTct_R,,449,0.6681514476614699,5,steering_control
720575941503528171,720575941500983019,3,VNC_WTct_R,,294,1.0204081632653061,5,steering_control
720575941503528171,720575941516099500,4,VNC_WTct_R,,769,0.5201560468140443,1,power_control
720575941503528171,720575941527099981,7,VNC_WTct_R,,1611,0.4345127250155183,5,steering_control
720575941503528171,720575941533234954,1,VNC_HTct_R,,175,0.5714285714285714,1,power_control
720575941503528171,720575941533234954,4,VNC_WTct_R,,175,2.2857142857142856,1,power_control
720575941503528171,720575941551588506,3,VNC_HTct_R,,261,1.1494252873563218,5,steering_control
720575941503528171,720575941551588506,3,VNC_WTct_R,,261,1.1494252873563218,5,steering_control
720575941503528171,720575941554049307,3,VNC_WTct_L,,637,0.47095761381475665,1,power_control
720575941503528171,720575941594160421,5,VNC_WTct_R,,733,0.6821282401091405,1,power_control
720575941503528171,720575941652536593,5,VNC_WTct_R,,128,3.90625,1,power_control
720575941503549931,720575941399309603,6,VNC_IntTct_L,,484,1.2396694214876034,2,steering_control
720575941503549931,720575941400818723,7,VNC_IntTct_L,,1482,0.47233468286099867,5,steering_control
720575941503549931,720575941400818723,13,VNC_NTct_L,,1482,0.8771929824561403,5,steering_control
720575941503549931,720575941457147206,9,VNC_HTct_L,,1471,0.6118286879673691,5,steering_control
720575941503549931,720575941457147206,25,VNC_IntTct_L,,1471,1.699524133242692,5,steering_control
720575941503549931,720575941457147206,11,VNC_NTct_L,,1471,0.7477906186267845,5,steering_control
720575941503549931,720575941464073558,6,VNC_IntTct_L,,785,0.7643312101910829,5,steering_control
720575941503549931,720575941477166622,41,VNC_IntTct_L,,1660,2.4698795180722892,5,steering_control
720575941503549931,720575941477166622,44,VNC_NTct_L,,1660,2.6506024096385543,5,steering_control
720575941503549931,720575941508542674,4,VNC_HTct_L,,521,0.7677543186180422,2,steering_control
720575941503549931,720575941517764824,5,VNC_HTct_L,,625,0.8,5,steering_control
720575941503549931,720575941520333047,8,VNC_HTct_L,,936,0.8547008547008548,5,steering_control
720575941503549931,720575941523112439,7,VNC_NTct_L,,860,0.813953488372093,5,steering_control
720575941503549931,720575941537600973,3,VNC_HTct_L,,420,0.7142857142857143,5,steering_control
720575941503549931,720575941549283839,12,VNC_HTct_L,,303,3.9603960396039604,2,steering_control
720575941503549931,720575941572251144,15,VNC_HTct_L,,3255,0.4608294930875576,2,steering_control
720575941503549931,720575941579868917,14,VNC_NTct_L,,1745,0.8022922636103151,5,steering_control
720575941503549931,720575941583511518,4,VNC_IntTct_L,,537,0.74487895716946,2,steering_control
720575941504090162,720575941567639922,3,VNC_WTct_L,,485,0.6185567010309279,2,steering_control
720575941504328791,720575941447887636,1,VNC_IntTct_R,,95,1.0526315789473684,3,power_control
720575941504328791,720575941447887636,3,VNC_WTct_L,,95,3.1578947368421053,3,power_control
720575941504328791,720575941447887636,3,VNC_unassigned_R,,95,3.1578947368421053,3,power_control
720575941504328791,720575941467252189,18,VNC_IntTct_L,,1656,1.0869565217391304,5,steering_control
720575941504328791,720575941467252189,8,VNC_IntTct_R,,1656,0.4830917874396135,5,steering_control
720575941504328791,720575941467252189,10,VNC_WTct_L,,1656,0.6038647342995169,5,steering_control
720575941504328791,720575941474704948,3,VNC_HTct_L,,186,1.6129032258064515,5,steering_control
720575941504328791,720575941474704948,5,VNC_HTct_R,,186,2.6881720430107525,5,steering_control
720575941504328791,720575941474704948,1,VNC_WTct_L,,186,0.5376344086021506,5,steering_control
720575941504328791,720575941474704948,3,VNC_WTct_R,,186,1.6129032258064515,5,steering_control
720575941504328791,720575941474704948,3,VNC_unassigned_R,,186,1.6129032258064515,5,steering_control
720575941504328791,720575941492354174,3,VNC_HTct_R,,140,2.142857142857143,5,steering_control
720575941504328791,720575941512896099,15,VNC_IntTct_R,,1417,1.058574453069866,1,power_control
720575941504328791,720575941518439347,3,VNC_IntTct_R,,183,1.639344262295082,5,steering_control
720575941504328791,720575941524196683,2,VNC_IntTct_R,,264,0.7575757575757576,5,steering_control
720575941504328791,720575941524196683,5,VNC_WTct_R,,264,1.893939393939394,5,steering_control
720575941504328791,720575941565459095,1,VNC_WTct_L,,196,0.5102040816326531,5,steering_control
720575941504328791,720575941565459095,3,VNC_WTct_R,,196,1.530612244897959,5,steering_control
720575941504328791,720575941581637215,3,VNC_IntTct_R,,241,1.2448132780082988,2,steering_control
720575941504328791,720575941583588830,42,VNC_IntTct_R,,1409,2.9808374733853795,5,steering_control
720575941504328791,720575941583588830,9,VNC_LTct_R,,1409,0.63875088715401,5,steering_control
720575941504328791,720575941583588830,18,VNC_WTct_R,,1409,1.27750177430802,5,steering_control
720575941504328791,720575941583588830,15,VNC_unassigned_R,,1409,1.0645848119233499,5,steering_control
720575941504328791,720575941594821334,3,VNC_IntTct_R,,613,0.48939641109298526,5,steering_control
720575941504328791,720575941595757724,3,VNC_IntTct_L,,120,2.5,3,power_control
720575941504328791,720575941607605101,16,VNC_IntTct_R,,1411,1.1339475549255846,5,steering_control
720575941504331607,720575941498935777,6,VNC_NTct_L,,1338,0.4484304932735426,5,steering_control
720575941504331607,720575941498935777,8,VNC_unassigned_R,,1338,0.5979073243647235,5,steering_control
720575941504331607,720575941524196683,5,VNC_WTct_R,,264,1.893939393939394,5,steering_control
720575941504331607,720575941631436524,4,VNC_NTct_R,,801,0.4993757802746567,5,steering_control
720575941504526386,720575941625907769,56,VNC_IntTct_R,,1473,3.801765105227427,5,steering_control
720575941504526386,720575941625907769,20,VNC_LTct_R,,1473,1.3577732518669383,5,steering_control
720575941504526386,720575941625907769,37,VNC_T1_ProNm_R,,1473,2.5118805159538358,5,steering_control
720575941504526386,720575941625907769,10,VNC_T2_MesoNm_R,,1473,0.6788866259334692,5,steering_control
