source,target,weight,neuropil,nt_type,muscle,muscle_type
720575941700293082,720575941513173763,4,VNC_HTct_R,,hg4,steering
720575941700293082,720575941569529458,4,VNC_WTct_R,,unknown,unknown
720575941700316378,720575941476080948,3,VNC_WTct_L,,unknown,unknown
720575941700316378,720575941555120612,4,VNC_HTct_L,,unknown,unknown
720575941700316378,720575941555120612,7,VNC_WTct_L,,unknown,unknown
720575941700316378,720575941555120612,3,VNC_WTct_R,,unknown,unknown
720575941700316378,720575941565105206,8,VNC_WTct_L,,DVM1A,power
720575941700316378,720575941569529458,7,VNC_HTct_L,,unknown,unknown
720575941700316378,720575941569529458,3,VNC_NTct_L,,unknown,unknown
720575941700316378,720575941569529458,11,VNC_WTct_L,,unknown,unknown
720575941700316378,720575941569529458,3,VNC_WTct_R,,unknown,unknown
720575941700316378,720575941643100754,10,VNC_WTct_L,,ps1,steering
720575941700316378,720575941645041313,5,VNC_HTct_L,,ps1,steering
720575941700316378,720575941645041313,10,VNC_WTct_L,,ps1,steering
720575941700316378,720575941645041313,7,VNC_WTct_R,,ps1,steering
720575941700316378,720575941669019635,3,VNC_WTct_R,,unknown,unknown
720575941701235930,720575941456201887,5,VNC_IntTct_L,,hg1,steering
720575941701235930,720575941521196211,3,VNC_WTct_L,,b1,steering
720575941701235930,720575941547315060,3,VNC_HTct_L,,i1,steering
720575941701235930,720575941547315060,4,VNC_WTct_L,,i1,steering
720575941701235930,720575941547394081,3,VNC_IntTct_L,,i2,steering
720575941701235930,720575941624155644,4,VNC_IntTct_L,,b2,steering
720575941701672666,720575941542412805,3,VNC_NTct_L,,b3,steering
720575941722108218,720575941630940642,8,VNC_IntTct_L,,hg4,steering
720575941730332715,720575941501027819,5,VNC_HTct_L,,unknown,unknown
720575941730332715,720575941688499212,4,VNC_HTct_R,,unknown,unknown
720575941732586539,720575941463144336,4,VNC_WTct_L,,DLM1,power
720575941732586539,720575941468288375,4,VNC_HTct_L,,hg3,steering
720575941732586539,720575941468288375,4,VNC_NTct_L,,hg3,steering
720575941732586539,720575941479034563,3,VNC_WTct_L,,DLM1,power
720575941732586539,720575941479658831,4,VNC_HTct_L,,hg2,steering
720575941732586539,720575941479658831,3,VNC_NTct_L,,hg2,steering
720575941732586539,720575941479658831,5,VNC_WTct_L,,hg2,steering
720575941732586539,720575941483845954,11,VNC_HTct_L,,hg3,steering
720575941732586539,720575941483845954,7,VNC_NTct_L,,hg3,steering
720575941732586539,720575941507955269,11,VNC_WTct_L,,DLM1,power
720575941732586539,720575941519783640,10,VNC_WTct_L,,DLM1,power
720575941732586539,720575941519783640,3,VNC_unassigned_L,,DLM1,power
720575941732586539,720575941534583786,5,VNC_WTct_L,,DLM5,power
720575941732586539,720575941573368719,3,VNC_WTct_L,,DVM2A,power
720575941732586539,720575941583644382,4,VNC_WTct_L,,DLM1,power
720575941732586539,720575941640465439,3,VNC_WTct_L,,DLM1,power
720575941732586539,720575941645403000,6,VNC_NTct_L,,DLM1,power
720575941732586539,720575941645403000,5,VNC_WTct_L,,DLM1,power
720575941732586539,720575941732789547,7,VNC_HTct_L,,hg2,steering
720575941733034283,720575941468897856,3,VNC_WTct_R,,i1,steering
720575941733034283,720575941542412805,4,VNC_WTct_L,,b3,steering
720575941733034283,720575941547394081,5,VNC_IntTct_L,,i2,steering
720575941733034283,720575941547394081,6,VNC_WTct_L,,i2,steering
720575941733215019,720575941630940642,4,VNC_NTct_L,,hg4,steering
