source,target,weight,neuropil,nt_type
720575941411441323,720575941671138727,31,VNC_WTct_L,
720575941411472555,720575941477166622,22,VNC_IntTct_L,
720575941412619631,720575941429439959,11,VNC_IntTct_L,
720575941412619631,720575941473850720,12,VNC_IntTct_L,
720575941412619631,720575941535047690,20,VNC_IntTct_L,
720575941414262161,720575941392667286,14,VNC_IntTct_R,
720575941414262161,720575941450628218,10,VNC_LTct_R,
720575941414262161,720575941457802480,23,VNC_IntTct_R,
720575941414262161,720575941457802480,57,VNC_LTct_R,
720575941414262161,720575941474741819,41,VNC_LTct_R,
720575941414262161,720575941485217744,19,VNC_LTct_R,
720575941414262161,720575941511388881,15,VNC_IntTct_R,
720575941414262161,720575941513160697,10,VNC_IntTct_R,
720575941414262161,720575941521031927,11,VNC_LTct_R,
720575941414262161,720575941528086660,18,VNC_LTct_R,
720575941414262161,720575941609429350,10,VNC_LTct_R,
720575941414262161,720575941609479526,10,VNC_IntTct_R,
720575941414262161,720575941636281205,11,VNC_IntTct_R,
720575941414262161,720575941636281205,12,VNC_LTct_R,
720575941414341521,720575941517770412,16,VNC_IntTct_R,
720575941414341521,720575941532246762,52,VNC_IntTct_R,
720575941414341521,720575941557612915,11,VNC_IntTct_R,
720575941414341521,720575941607605101,23,VNC_IntTct_R,
720575941414424977,720575941465484566,12,VNC_HTct_L,
720575941414424977,720575941473850720,16,VNC_IntTct_L,
720575941414424977,720575941477166622,10,VNC_IntTct_L,
720575941414424977,720575941572251144,14,VNC_HTct_L,
720575941414424977,720575941572251144,15,VNC_IntTct_L,
720575941414424977,720575941601088441,11,VNC_HTct_L,
720575941415224348,720575941464768790,11,VNC_NTct_R,
720575941430069641,720575941474334779,50,VNC_HTct_R,
720575941430069641,720575941540246909,15,VNC_HTct_R,
720575941430069641,720575941608991050,14,VNC_HTct_R,
720575941430069641,720575941608991050,17,VNC_IntTct_R,
720575941430250377,720575941399309603,11,VNC_WTct_L,
720575941430250377,720575941410007663,10,VNC_HTct_L,
720575941430250377,720575941450876794,13,VNC_HTct_L,
720575941430250377,720575941457147206,15,VNC_HTct_L,
720575941430250377,720575941457147206,25,VNC_IntTct_L,
720575941430250377,720575941471203447,11,VNC_HTct_L,
720575941430250377,720575941508542674,10,VNC_HTct_L,
720575941430607753,720575941474935105,10,VNC_IntTct_L,
720575941430607753,720575941521069751,11,VNC_IntTct_L,
720575941430607753,720575941545471593,15,VNC_IntTct_L,
720575941430630392,720575941623399788,10,VNC_IntTct_R,
720575941430975329,720575941458373587,16,VNC_NTct_R,
720575941431097737,720575941631436524,12,VNC_T1_ProNm_R,
720575941431184559,720575941521069751,10,VNC_WTct_L,
720575941433654048,720575941458334163,11,VNC_HTct_R,
720575941433654048,720575941503451301,12,VNC_HTct_R,
720575941433654048,720575941557612915,12,VNC_HTct_R,
720575941433654048,720575941557612915,15,VNC_IntTct_R,
720575941433654048,720575941608991050,14,VNC_HTct_R,
720575941435430542,720575941477166622,31,VNC_IntTct_L,
720575941435430542,720575941477166622,13,VNC_NTct_L,
720575941435430542,720575941517764824,10,VNC_HTct_L,
720575941435430542,720575941583511518,25,VNC_IntTct_L,
720575941436052768,720575941557612915,14,VNC_HTct_R,
720575941436259602,720575941671138727,14,VNC_HTct_L,
720575941436586784,720575941456348575,11,VNC_NTct_R,
720575941438410514,720575941526701412,31,VNC_HTct_L,
720575941438410514,720575941552622398,11,VNC_HTct_R,
720575941438410514,720575941575397263,13,VNC_HTct_L,
720575941438410514,720575941575397263,10,VNC_HTct_R,
720575941438410514,720575941623108298,23,VNC_HTct_R,
720575941438410514,720575941623108298,19,VNC_IntTct_R,
720575941438410514,720575941623108298,29,VNC_WTct_R,
720575941438410514,720575941671138727,21,VNC_HTct_L,
720575941438410514,720575941671138727,20,VNC_IntTct_L,
720575941438410514,720575941671138727,28,VNC_WTct_L,
720575941438445330,720575941477166622,27,VNC_IntTct_L,
720575941438690834,720575941526847910,14,VNC_IntTct_R,
720575941438690834,720575941557612915,36,VNC_IntTct_R,
720575941438690834,720575941608310346,22,VNC_IntTct_R,
720575941438690834,720575941608991050,14,VNC_IntTct_R,
720575941438773548,720575941450876794,10,VNC_HTct_L,
720575941438773548,720575941457147206,13,VNC_IntTct_L,
720575941438773548,720575941464073558,14,VNC_IntTct_L,
720575941438773548,720575941477166622,14,VNC_IntTct_L,
720575941438773548,720575941477166622,15,VNC_NTct_L,
720575941438773548,720575941523112439,13,VNC_NTct_L,
720575941438773548,720575941576014774,10,VNC_IntTct_L,
720575941438773548,720575941576014774,24,VNC_NTct_L,
720575941438773548,720575941583511518,23,VNC_IntTct_L,
720575941438773548,720575941588018942,10,VNC_HTct_L,
720575941438773548,720575941611080010,10,VNC_HTct_L,
720575941439143954,720575941535331338,11,VNC_IntTct_L,
720575941439143954,720575941630748859,11,VNC_IntTct_L,
720575941439563583,720575941535047690,14,VNC_IntTct_L,
720575941439563583,720575941537501160,14,VNC_IntTct_L,
720575941439622111,720575941498935777,13,VNC_IntTct_R,
720575941440280767,720575941429556655,42,VNC_IntTct_R,
720575941440280767,720575941429556655,11,VNC_NTct_R,
720575941440280767,720575941456348575,14,VNC_IntTct_R,
720575941440280767,720575941458334163,33,VNC_HTct_R,
720575941440280767,720575941464768790,15,VNC_NTct_R,
720575941440280767,720575941474334779,10,VNC_HTct_R,
720575941440280767,720575941495591291,14,VNC_HTct_R,
720575941440280767,720575941496830370,11,VNC_HTct_R,
720575941440280767,720575941501721138,22,VNC_HTct_R,
720575941440280767,720575941503451301,53,VNC_HTct_R,
720575941440280767,720575941503451301,14,VNC_IntTct_R,
720575941440280767,720575941526847910,10,VNC_HTct_R,
720575941440280767,720575941528944568,17,VNC_HTct_R,
720575941440280767,720575941532246762,18,VNC_IntTct_R,
720575941440280767,720575941546491681,11,VNC_HTct_R,
720575941440280767,720575941546491681,20,VNC_IntTct_R,
720575941440280767,720575941557612915,89,VNC_HTct_R,
720575941440280767,720575941557612915,28,VNC_IntTct_R,
720575941440280767,720575941558661165,20,VNC_HTct_R,
720575941440280767,720575941558661165,11,VNC_IntTct_R,
720575941440280767,720575941601153270,25,VNC_HTct_R,
720575941440280767,720575941608310346,35,VNC_IntTct_R,
720575941440280767,720575941608991050,66,VNC_HTct_R,
720575941440280767,720575941608991050,22,VNC_IntTct_R,
720575941440280767,720575941613256211,18,VNC_HTct_R,
720575941440280767,720575941659696184,19,VNC_HTct_R,
720575941440280767,720575941659696184,11,VNC_IntTct_R,
720575941440899023,720575941614889941,11,VNC_HTct_R,
720575941441162191,720575941464901398,33,VNC_HTct_R,
720575941441226943,720575941506644540,24,VNC_IntTct_L,
720575941441226943,720575941592094422,12,VNC_IntTct_L,
720575941441226943,720575941626975782,14,VNC_IntTct_L,
720575941441623899,720575941523112439,12,VNC_T1_ProNm_L,
720575941441623899,720575941600259369,17,VNC_T2_MesoNm_L,
720575941441623899,720575941703131610,50,VNC_T1_ProNm_L,
720575941441633883,720575941456678893,14,VNC_NTct_L,
720575941441633883,720575941516099500,10,VNC_WTct_L,
720575941441633883,720575941592919080,10,VNC_T1_ProNm_L,
720575941441643867,720575941474640682,10,VNC_WTct_R,
720575941441974479,720575941485458754,12,VNC_HTct_L,
720575941442418639,720575941414508948,25,VNC_IntTct_R,
720575941442418639,720575941436996882,11,VNC_IntTct_R,
720575941442418639,720575941458334163,13,VNC_IntTct_R,
720575941442418639,720575941459554960,13,VNC_IntTct_R,
720575941442418639,720575941503451301,14,VNC_HTct_R,
720575941442418639,720575941503451301,30,VNC_IntTct_R,
720575941442418639,720575941532246762,25,VNC_IntTct_R,
720575941442418639,720575941557612915,21,VNC_HTct_R,
720575941442418639,720575941557612915,81,VNC_IntTct_R,
720575941442418639,720575941608991050,11,VNC_HTct_R,
720575941442418639,720575941608991050,24,VNC_IntTct_R,
720575941442418639,720575941623347099,12,VNC_IntTct_R,
720575941445707284,720575941439050703,11,VNC_IntTct_L,
720575941445707284,720575941450876794,33,VNC_HTct_L,
720575941445707284,720575941450876794,69,VNC_IntTct_L,
720575941445707284,720575941450876794,11,VNC_WTct_L,
720575941445707284,720575941464073558,12,VNC_IntTct_L,
720575941445707284,720575941506644540,22,VNC_IntTct_L,
720575941445707284,720575941608861929,11,VNC_IntTct_L,
720575941445707284,720575941723242042,10,VNC_HTct_L,
720575941445707284,720575941723242042,35,VNC_IntTct_L,
720575941447838996,720575941608991050,14,VNC_IntTct_R,
720575941447863316,720575941457802480,59,VNC_IntTct_R,
720575941447863316,720575941457802480,43,VNC_LTct_R,
720575941447863316,720575941474741819,21,VNC_LTct_R,
720575941447863316,720575941600259369,10,VNC_LTct_R,
720575941447863316,720575941630933947,10,VNC_IntTct_R,
720575941447863316,720575941630933947,11,VNC_LTct_R,
720575941447973140,720575941528944568,12,VNC_HTct_R,
720575941447973140,720575941574155003,15,VNC_HTct_R,
720575941449527477,720575941516777107,20,VNC_T1_ProNm_R,
720575941449983581,720575941411765140,17,VNC_LTct_L,
720575941449983581,720575941437525589,11,VNC_IntTct_L,
720575941449983581,720575941437525589,11,VNC_LTct_L,
720575941449983581,720575941579072889,19,VNC_IntTct_L,
720575941450378333,720575941539355517,33,VNC_LTct_R,
720575941450378333,720575941615272601,11,VNC_LTct_L,
720575941450506830,720575941411765140,11,VNC_IntTct_R,
720575941450506830,720575941414508948,10,VNC_IntTct_R,
720575941450506830,720575941458334163,25,VNC_HTct_R,
720575941450506830,720575941458334163,12,VNC_IntTct_R,
720575941450506830,720575941474334779,10,VNC_HTct_R,
720575941450506830,720575941496227041,19,VNC_HTct_R,
720575941450506830,720575941496227041,13,VNC_WTct_R,
720575941450506830,720575941503451301,36,VNC_HTct_R,
720575941450506830,720575941503451301,26,VNC_IntTct_R,
720575941450506830,720575941532246762,10,VNC_HTct_R,
720575941450506830,720575941532246762,40,VNC_IntTct_R,
720575941450506830,720575941557612915,43,VNC_HTct_R,
720575941450506830,720575941557612915,64,VNC_IntTct_R,
720575941450506830,720575941608991050,24,VNC_HTct_R,
720575941450506830,720575941608991050,44,VNC_IntTct_R,
720575941450506830,720575941623108298,14,VNC_WTct_R,
720575941451941498,720575941407101614,15,VNC_HTct_R,
720575941451941498,720575941407101614,10,VNC_IntTct_R,
720575941451941498,720575941413920540,14,VNC_HTct_R,
720575941451941498,720575941438723263,26,VNC_HTct_R,
720575941451941498,720575941449638493,19,VNC_HTct_R,
720575941451941498,720575941496222945,20,VNC_HTct_R,
720575941451941498,720575941496222945,16,VNC_WTct_R,
720575941451941498,720575941496915618,10,VNC_HTct_R,
720575941451941498,720575941511275986,12,VNC_IntTct_R,
720575941451941498,720575941511275986,12,VNC_WTct_R,
720575941451941498,720575941513254905,18,VNC_HTct_R,
720575941451941498,720575941520064435,13,VNC_WTct_R,
720575941451941498,720575941526355844,11,VNC_HTct_R,
720575941451941498,720575941559309171,14,VNC_HTct_R,
720575941451941498,720575941563316022,11,VNC_HTct_R,
720575941452165801,720575941549403903,13,VNC_NTct_R,
720575941452165801,720575941609001034,29,VNC_NTct_R,
720575941453030983,720575941465484566,10,VNC_HTct_L,
720575941453030983,720575941473850720,34,VNC_IntTct_L,
720575941453030983,720575941532246762,51,VNC_IntTct_R,
720575941453030983,720575941557612915,27,VNC_HTct_R,
720575941453030983,720575941557612915,24,VNC_IntTct_R,
720575941453030983,720575941572251144,11,VNC_HTct_L,
720575941453030983,720575941572251144,17,VNC_IntTct_L,
720575941453030983,720575941607605101,19,VNC_IntTct_R,
720575941453030983,720575941607605101,12,VNC_NTct_R,
720575941453030983,720575941608991050,10,VNC_IntTct_R,
720575941453030983,720575941630748859,12,VNC_HTct_L,
720575941453030983,720575941668725169,13,VNC_HTct_R,
720575941454969395,720575941642372040,10,VNC_LTct_R,
720575941455714541,720575941438938175,16,VNC_HTct_L,
720575941455714541,720575941473384234,14,VNC_HTct_L,
720575941455714541,720575941486866640,20,VNC_HTct_L,
720575941455714541,720575941579868917,10,VNC_IntTct_L,
720575941455714541,720575941579868917,17,VNC_NTct_L,
720575941456625567,720575941442637519,30,VNC_T2_MesoNm_L,
720575941456897005,720575941429556655,24,VNC_IntTct_R,
720575941456897005,720575941429556655,18,VNC_NTct_R,
720575941456897005,720575941496830370,32,VNC_HTct_R,
720575941456897005,720575941501721138,28,VNC_HTct_R,
720575941459103391,720575941414508948,11,VNC_T1_ProNm_R,
720575941459103391,720575941512896099,16,VNC_IntTct_R,
720575941459103391,720575941576941045,14,VNC_IntTct_R,
720575941459103391,720575941667143601,10,VNC_IntTct_R,
720575941459216287,720575941592919080,11,VNC_T1_ProNm_L,
720575941460902157,720575941535331338,10,VNC_IntTct_L,
720575941460902157,720575941553338778,20,VNC_IntTct_L,
720575941461320644,720575941506644540,19,VNC_HTct_L,
720575941461674436,720575941583601886,27,VNC_IntTct_R,
720575941461674436,720575941583601886,16,VNC_T2_MesoNm_R,
720575941461875908,720575941611343337,11,VNC_ANm_R,
720575941463843597,720575941441993167,12,VNC_IntTct_L,
720575941463843597,720575941441993167,17,VNC_LTct_L,
720575941463843597,720575941475702890,15,VNC_LTct_L,
720575941463843597,720575941589863735,15,VNC_IntTct_L,
720575941463843597,720575941589863735,12,VNC_LTct_L,
720575941463843597,720575941614874325,14,VNC_IntTct_L,
720575941463843597,720575941614874325,15,VNC_LTct_L,
720575941463843597,720575941645261768,13,VNC_T3_MetaNm_L,
720575941463843597,720575941670676135,25,VNC_IntTct_L,
720575941463843597,720575941670676135,14,VNC_LTct_L,
720575941466194454,720575941623972251,11,VNC_LTct_L,
720575941467350237,720575941414508948,12,VNC_T1_ProNm_L,
720575941467587606,720575941477166622,19,VNC_IntTct_L,
720575941467587606,720575941608310346,13,VNC_IntTct_R,
720575941468862583,720575941464901398,12,VNC_HTct_R,
720575941468862583,720575941644908408,10,VNC_HTct_R,
720575941469757405,720575941583601886,11,VNC_IntTct_R,
720575941469775069,720575941401776931,12,VNC_T1_ProNm_R,
720575941470003677,720575941414508948,66,VNC_IntTct_R,
720575941470003677,720575941414508948,31,VNC_T1_ProNm_R,
720575941470003677,720575941450532174,11,VNC_IntTct_R,
720575941470033117,720575941703131610,32,VNC_T1_ProNm_L,
720575941470084317,720575941581641311,13,VNC_HTct_R,
720575941470254400,720575941554049307,10,VNC_WTct_L,
720575941470584695,720575941506644540,20,VNC_IntTct_L,
720575941471127104,720575941476101937,10,VNC_HTct_R,
720575941471127104,720575941630301125,11,VNC_HTct_R,
720575941471127104,720575941657718552,15,VNC_HTct_R,
720575941471127104,720575941657718552,37,VNC_IntTct_R,
720575941471238263,720575941408509867,20,VNC_IntTct_L,
720575941471238263,720575941473850720,50,VNC_IntTct_L,
720575941471238263,720575941572251144,12,VNC_IntTct_L,
720575941471238263,720575941612053094,16,VNC_HTct_L,
720575941471808375,720575941412443540,11,VNC_IntTct_L,
720575941471808375,720575941412443540,11,VNC_IntTct_R,
720575941471808375,720575941473850720,13,VNC_IntTct_L,
720575941471808375,720575941475988529,11,VNC_IntTct_R,
720575941471808375,720575941475988529,11,VNC_WTct_R,
720575941471808375,720575941480550018,11,VNC_HTct_R,
720575941471808375,720575941532246762,24,VNC_IntTct_R,
720575941471808375,720575941553338778,23,VNC_HTct_L,
720575941471808375,720575941553338778,37,VNC_IntTct_L,
720575941471808375,720575941553338778,21,VNC_WTct_L,
720575941471808375,720575941583254918,15,VNC_IntTct_R,
720575941471808375,720575941583601886,29,VNC_HTct_R,
720575941471808375,720575941583601886,83,VNC_IntTct_R,
720575941471808375,720575941583601886,16,VNC_WTct_R,
720575941471808375,720575941584808158,10,VNC_HTct_R,
720575941471808375,720575941623347099,13,VNC_IntTct_R,
720575941471808375,720575941630748859,10,VNC_HTct_L,
720575941471955264,720575941528944568,12,VNC_HTct_R,
720575941471955264,720575941547347316,10,VNC_WTct_R,
720575941471955264,720575941553338778,10,VNC_WTct_L,
720575941471955264,720575941572251144,15,VNC_HTct_L,
720575941471955264,720575941601088441,11,VNC_HTct_L,
720575941471955264,720575941611080010,13,VNC_HTct_L,
720575941471955264,720575941623108298,11,VNC_WTct_R,
720575941472044352,720575941465484566,23,VNC_HTct_L,
720575941472044352,720575941630748859,18,VNC_HTct_L,
720575941472160011,720575941399253283,14,VNC_HTct_R,
720575941472160011,720575941399253283,18,VNC_IntTct_R,
720575941472160011,720575941456348575,34,VNC_IntTct_R,
720575941472160011,720575941492308606,10,VNC_IntTct_R,
720575941472160011,720575941503451301,10,VNC_HTct_R,
720575941472160011,720575941533761050,14,VNC_IntTct_R,
720575941472160011,720575941557294095,12,VNC_IntTct_R,
720575941472160011,720575941557612915,23,VNC_HTct_R,
720575941472160011,720575941566956532,20,VNC_IntTct_R,
720575941472160011,720575941593615211,12,VNC_HTct_R,
720575941472160011,720575941593615211,76,VNC_IntTct_R,
720575941472160011,720575941608991050,21,VNC_HTct_R,
720575941472160011,720575941608991050,31,VNC_IntTct_R,
720575941472160011,720575941658602520,11,VNC_IntTct_R,
720575941474063968,720575941457802480,11,VNC_IntTct_L,
720575941474063968,720575941457802480,62,VNC_LTct_L,
720575941474063968,720575941459559824,10,VNC_IntTct_L,
720575941474063968,720575941459559824,23,VNC_LTct_L,
720575941474063968,720575941474741819,19,VNC_IntTct_L,
720575941474063968,720575941474741819,81,VNC_LTct_L,
720575941474063968,720575941507793680,11,VNC_LTct_L,
720575941474063968,720575941521031927,14,VNC_LTct_L,
720575941474063968,720575941528086660,18,VNC_LTct_L,
720575941474063968,720575941545471593,14,VNC_LTct_L,
720575941474063968,720575941586381534,17,VNC_IntTct_L,
720575941474063968,720575941636281205,15,VNC_LTct_L,
720575941474677825,720575941400818723,10,VNC_unassigned_L,
720575941475448123,720575941539355517,10,VNC_LTct_L,
720575941475448123,720575941539355517,39,VNC_LTct_R,
720575941475448123,720575941615272601,32,VNC_LTct_L,
720575941475448123,720575941615272601,14,VNC_LTct_R,
720575941476250164,720575941439017423,21,VNC_HTct_L,
720575941476250164,720575941477297716,13,VNC_NTct_L,
720575941476250164,720575941518537582,11,VNC_HTct_L,
720575941476477492,720575941464073558,20,VNC_IntTct_L,
720575941476477492,720575941465484566,20,VNC_HTct_L,
720575941476477492,720575941473850720,15,VNC_HTct_L,
720575941476477492,720575941473850720,29,VNC_IntTct_L,
720575941476477492,720575941477166622,23,VNC_IntTct_L,
720575941476477492,720575941537600973,11,VNC_HTct_L,
720575941476477492,720575941572251144,20,VNC_HTct_L,
720575941476477492,720575941572251144,19,VNC_IntTct_L,
720575941476477492,720575941611080010,10,VNC_HTct_L,
720575941476477492,720575941612053094,19,VNC_HTct_L,
720575941476852254,720575941703131610,57,VNC_T1_ProNm_L,
720575941477013825,720575941438938175,19,VNC_HTct_L,
720575941477013825,720575941611080010,31,VNC_HTct_L,
720575941477013825,720575941678358973,18,VNC_HTct_L,
720575941477099313,720575941592919080,24,VNC_T1_ProNm_L,
720575941477201002,720575941583601886,10,VNC_IntTct_R,
720575941477326900,720575941703131610,14,VNC_T1_ProNm_L,
720575941477419828,720575941464168534,12,VNC_AMNp_L,
720575941477419828,720575941515936249,14,VNC_T3_MetaNm_L,
720575941477443358,720575941414508948,13,VNC_T1_ProNm_R,
720575941477915700,720575941447779092,11,VNC_WTct_L,
720575941477915700,720575941447779092,13,VNC_unassigned_L,
720575941478195265,720575941533761050,11,VNC_IntTct_R,
720575941478195265,720575941545400508,15,VNC_IntTct_R,
720575941478195265,720575941546491681,19,VNC_IntTct_R,
720575941478195265,720575941595804828,14,VNC_IntTct_R,
720575941478195265,720575941608310346,11,VNC_HTct_R,
720575941478195265,720575941608310346,36,VNC_IntTct_R,
720575941478195265,720575941609358310,13,VNC_IntTct_R,
720575941478195265,720575941659696184,15,VNC_IntTct_R,
720575941478585450,720575941439050703,13,VNC_IntTct_L,
720575941478585450,720575941457147206,20,VNC_HTct_L,
720575941478585450,720575941457147206,33,VNC_IntTct_L,
720575941478585450,720575941457147206,13,VNC_NTct_L,
720575941478585450,720575941465484566,31,VNC_HTct_L,
720575941478585450,720575941465484566,24,VNC_IntTct_L,
720575941478585450,720575941471203447,15,VNC_HTct_L,
720575941478585450,720575941474786625,11,VNC_HTct_L,
720575941478585450,720575941517764824,13,VNC_HTct_L,
720575941478585450,720575941524369945,19,VNC_HTct_L,
720575941478585450,720575941572251144,33,VNC_HTct_L,
720575941478585450,720575941572251144,30,VNC_IntTct_L,
720575941478585450,720575941579868917,11,VNC_IntTct_L,
720575941478585450,720575941601088441,12,VNC_HTct_L,
720575941478585450,720575941610583260,11,VNC_HTct_L,
720575941478585450,720575941630748859,11,VNC_HTct_L,
720575941480554370,720575941630933947,12,VNC_IntTct_L,
720575941480784258,720575941441993167,22,VNC_AMNp_L,
720575941480784258,720575941441993167,11,VNC_LTct_L,
720575941480784258,720575941487877328,12,VNC_T2_MesoNm_L,
720575941480784258,720575941623972251,11,VNC_AMNp_L,
720575941480799395,720575941450532174,11,VNC_T1_ProNm_R,
720575941480799395,720575941551960319,10,VNC_T2_MesoNm_R,
720575941480954019,720575941625907769,10,VNC_T1_ProNm_R,
720575941480954019,720575941625907769,10,VNC_T2_MesoNm_R,
720575941481103523,720575941464073558,14,VNC_IntTct_L,
720575941481103523,720575941477166622,13,VNC_IntTct_L,
720575941481103523,720575941572251144,17,VNC_IntTct_L,
720575941481122690,720575941559309171,10,VNC_HTct_R,
720575941481381117,720575941527220920,11,VNC_T3_MetaNm_R,
720575941481985475,720575941524264985,14,VNC_LTct_L,
720575941481985475,720575941528086660,15,VNC_LTct_L,
720575941482535366,720575941503451301,11,VNC_HTct_R,
720575941482535366,720575941608991050,11,VNC_HTct_R,
720575941482535366,720575941608991050,12,VNC_IntTct_R,
720575941483554189,720575941465484566,19,VNC_HTct_L,
720575941483554189,720575941572251144,13,VNC_HTct_L,
720575941483554189,720575941572251144,13,VNC_IntTct_L,
720575941483554189,720575941630748859,10,VNC_HTct_L,
720575941485358733,720575941439050703,15,VNC_IntTct_L,
720575941485358733,720575941478092963,13,VNC_IntTct_L,
720575941486587714,720575941547226248,10,VNC_NTct_L,
720575941486587714,720575941579868917,21,VNC_NTct_L,
720575941486700098,720575941461076493,10,VNC_HTct_R,
720575941486700098,720575941496830370,20,VNC_HTct_R,
720575941486700098,720575941501721138,34,VNC_HTct_R,
720575941486700098,720575941514065043,11,VNC_HTct_R,
720575941486700098,720575941523692290,11,VNC_HTct_R,
720575941486700098,720575941566788602,10,VNC_HTct_R,
720575941486700098,720575941571499515,13,VNC_HTct_R,
720575941486700098,720575941572107017,24,VNC_IntTct_R,
720575941486700098,720575941572107017,10,VNC_NTct_R,
720575941486700098,720575941601153270,16,VNC_HTct_R,
720575941486700098,720575941608310346,12,VNC_IntTct_R,
720575941486700098,720575941613256211,13,VNC_HTct_R,
720575941486700098,720575941652038421,11,VNC_HTct_R,
720575941486700098,720575941652314841,16,VNC_HTct_R,
720575941487149378,720575941437525589,20,VNC_LTct_L,
720575941487149378,720575941579072889,12,VNC_IntTct_L,
720575941487659984,720575941557612915,10,VNC_IntTct_R,
720575941489036494,720575941703131610,14,VNC_T1_ProNm_L,
720575941489083596,720575941519273944,16,VNC_WTct_R,
720575941490717390,720575941456348575,10,VNC_IntTct_R,
720575941490717390,720575941485377602,12,VNC_HTct_R,
720575941490717390,720575941512899427,13,VNC_NTct_R,
720575941490717390,720575941523994114,15,VNC_HTct_R,
720575941490717390,720575941533761050,10,VNC_IntTct_R,
720575941490717390,720575941545400508,11,VNC_IntTct_R,
720575941490717390,720575941546491681,11,VNC_HTct_R,
720575941490717390,720575941609358310,11,VNC_HTct_R,
720575941490717390,720575941609358310,19,VNC_IntTct_R,
720575941490717390,720575941617646805,10,VNC_HTct_R,
720575941491761895,720575941450576297,10,VNC_HTct_L,
720575941491761895,720575941450876794,17,VNC_IntTct_L,
720575941491761895,720575941457147206,24,VNC_IntTct_L,
720575941491761895,720575941504039618,28,VNC_IntTct_L,
720575941491761895,720575941524369945,15,VNC_HTct_L,
720575941491761895,720575941583511518,10,VNC_IntTct_L,
720575941491761895,720575941723242042,10,VNC_IntTct_L,
720575941491972327,720575941441318591,30,VNC_IntTct_R,
720575941491972327,720575941441318591,13,VNC_NTct_R,
720575941491972327,720575941456348575,74,VNC_IntTct_R,
720575941491972327,720575941477884802,68,VNC_HTct_R,
720575941491972327,720575941573956239,25,VNC_HTct_R,
720575941491972327,720575941593615211,17,VNC_IntTct_R,
720575941491972327,720575941612053094,13,VNC_HTct_L,
720575941491972327,720575941658602520,27,VNC_IntTct_R,
720575941491992807,720575941703131610,78,VNC_T1_ProNm_L,
720575941492684208,720575941508509569,14,VNC_HTct_L,
720575941492697264,720575941429556655,11,VNC_IntTct_R,
720575941492697264,720575941546491681,18,VNC_IntTct_R,
720575941492697264,720575941557294095,10,VNC_IntTct_R,
720575941492697264,720575941566956532,10,VNC_IntTct_R,
720575941492697264,720575941593615211,15,VNC_HTct_R,
720575941492697264,720575941593615211,30,VNC_IntTct_R,
720575941492697264,720575941608991050,11,VNC_IntTct_R,
720575941492697264,720575941657718552,20,VNC_IntTct_R,
720575941492697264,720575941658602520,16,VNC_IntTct_R,
